composite lymphoma	http://purl.obolibrary.org/obo/DOID_5820
compound dental caries	http://purl.obolibrary.org/obo/DOID_10461
compound nevus	http://purl.obolibrary.org/obo/DOID_2437
compound nevus (morphologic abnormality)	http://purl.obolibrary.org/obo/DOID_2437
compound nevus of skin (disorder)	http://purl.obolibrary.org/obo/DOID_2437
compression neuropathy	http://purl.obolibrary.org/obo/DOID_573
compton-north congenital myopathy	http://purl.obolibrary.org/obo/DOID_0080101
compulsive gambling	http://purl.obolibrary.org/obo/DOID_12399
con	http://purl.obolibrary.org/obo/DOID_0070314
concentric cardiomyopathy, hypotonia, and lactic acidosis	http://purl.obolibrary.org/obo/DOID_0111486
condba	http://purl.obolibrary.org/obo/DOID_0070474
condsias	http://purl.obolibrary.org/obo/DOID_0070352
conduct disorder	http://purl.obolibrary.org/obo/DOID_12995
conductive deafness 3 with stapes fixation	http://purl.obolibrary.org/obo/DOID_0111737
conductive deafness with stapes fixation	http://purl.obolibrary.org/obo/DOID_0111737
condyloma acuminata of vulva (disorder)	http://purl.obolibrary.org/obo/DOID_11170
condyloma acuminatum	http://purl.obolibrary.org/obo/DOID_11168
condyloma of the cervix uteri	http://purl.obolibrary.org/obo/DOID_11167
condylomata of anus	http://purl.obolibrary.org/obo/DOID_11172
condylomatous carcinoma of penis	http://purl.obolibrary.org/obo/DOID_7739
cone dystrophy	http://purl.obolibrary.org/obo/DOID_0050795
cone dystrophy with supernormal rod responses	http://purl.obolibrary.org/obo/DOID_0081022
cone rod dystrophy-amelogenesis imperfecta syndrome	http://purl.obolibrary.org/obo/DOID_0111404
cone-rod dystrophy	http://purl.obolibrary.org/obo/DOID_0050572
cone-rod dystrophy 1	http://purl.obolibrary.org/obo/DOID_0111009
cone-rod dystrophy 10	http://purl.obolibrary.org/obo/DOID_0111017
cone-rod dystrophy 11	http://purl.obolibrary.org/obo/DOID_0111018
cone-rod dystrophy 12	http://purl.obolibrary.org/obo/DOID_0111019
cone-rod dystrophy 13	http://purl.obolibrary.org/obo/DOID_0111016
cone-rod dystrophy 14	http://purl.obolibrary.org/obo/DOID_0080314
cone-rod dystrophy 15	http://purl.obolibrary.org/obo/DOID_0111021
cone-rod dystrophy 16	http://purl.obolibrary.org/obo/DOID_0111022
cone-rod dystrophy 17	http://purl.obolibrary.org/obo/DOID_0111023
cone-rod dystrophy 18	http://purl.obolibrary.org/obo/DOID_0111024
cone-rod dystrophy 19	http://purl.obolibrary.org/obo/DOID_0111025
cone-rod dystrophy 2	http://purl.obolibrary.org/obo/DOID_0111005
cone-rod dystrophy 20	http://purl.obolibrary.org/obo/DOID_0111026
cone-rod dystrophy 21	http://purl.obolibrary.org/obo/DOID_0081447
cone-rod dystrophy 22	http://purl.obolibrary.org/obo/DOID_0081448
cone-rod dystrophy 24	http://purl.obolibrary.org/obo/DOID_0081449
cone-rod dystrophy 3	http://purl.obolibrary.org/obo/DOID_0111013
cone-rod dystrophy 5	http://purl.obolibrary.org/obo/DOID_0111010
cone-rod dystrophy 6	http://purl.obolibrary.org/obo/DOID_0111011
cone-rod dystrophy 7	http://purl.obolibrary.org/obo/DOID_0111012
cone-rod dystrophy 8	http://purl.obolibrary.org/obo/DOID_0111014
cone-rod dystrophy 9	http://purl.obolibrary.org/obo/DOID_0111020
cone-rod dystrophy and amelogenesis imperfecta	http://purl.obolibrary.org/obo/DOID_0111404
cone-rod retinal dystrophy	http://purl.obolibrary.org/obo/DOID_0050572
cone-rod retinal dystrophy 2	http://purl.obolibrary.org/obo/DOID_0111005
congen. disloc. hip	http://purl.obolibrary.org/obo/DOID_9353
congenital abnormality	http://purl.obolibrary.org/obo/DOID_759
congenital abnormality of skull and face bones (disorder)	http://purl.obolibrary.org/obo/DOID_10334
congenital absence of fingerprints	http://purl.obolibrary.org/obo/DOID_0111357
congenital absence of lacrimal puncta and salivary glands	http://purl.obolibrary.org/obo/DOID_0111549
congenital absence of lens	http://purl.obolibrary.org/obo/DOID_11367
congenital absence of ulna and fibula	http://purl.obolibrary.org/obo/DOID_0112181
congenital absence of uterus and vagina	http://purl.obolibrary.org/obo/DOID_0112178
congenital adhesions of tongue	http://purl.obolibrary.org/obo/DOID_14114
congenital adhesions of tongue (disorder)	http://purl.obolibrary.org/obo/DOID_14114
congenital adrenal hyperplasia	http://purl.obolibrary.org/obo/DOID_0050811
congenital adrenal hyperplasia	http://purl.obolibrary.org/obo/DOID_12255
congenital adrenal hyperplasia (disorder)	http://purl.obolibrary.org/obo/DOID_12255
congenital adrenal hyperplasia, nos	http://purl.obolibrary.org/obo/DOID_12255
congenital adrenal hypoplasia	http://purl.obolibrary.org/obo/DOID_0080156
congenital adrenal insufficiency	http://purl.obolibrary.org/obo/DOID_0050546
congenital afibrinogenemia	http://purl.obolibrary.org/obo/DOID_2236
congenital alactasia	http://purl.obolibrary.org/obo/DOID_0111646
congenital alactasia syndrome	http://purl.obolibrary.org/obo/DOID_0111646
congenital alveolar capillary dysplasia with misalignment of pulmonary veins	http://purl.obolibrary.org/obo/DOID_13042
congenital amegakaryocytic thrombocytopenia	http://purl.obolibrary.org/obo/DOID_0090118
congenital amegakaryocytic thrombocytopenia 1	http://purl.obolibrary.org/obo/DOID_0061005
congenital amegakaryocytic thrombocytopenia 2	http://purl.obolibrary.org/obo/DOID_0061002
congenital amegakaryocytic thrombocytopenic purpura	http://purl.obolibrary.org/obo/DOID_0090118
congenital analgesia	http://purl.obolibrary.org/obo/DOID_0081075
congenital anemia	http://purl.obolibrary.org/obo/DOID_1341
congenital anemia (disorder)	http://purl.obolibrary.org/obo/DOID_1341
congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	http://purl.obolibrary.org/obo/DOID_0112359
congenital anomalies of skull and face bones	http://purl.obolibrary.org/obo/DOID_10334
congenital anomalies of the kidney and urinary tract	http://purl.obolibrary.org/obo/DOID_0080205
congenital anomalies of the kidney and urinary tract 1	http://purl.obolibrary.org/obo/DOID_0080206
congenital anomalies of the kidney and urinary tract 2	http://purl.obolibrary.org/obo/DOID_0080207
congenital anomalies of the kidney and urinary tract with diabetes	http://purl.obolibrary.org/obo/DOID_0111101
congenital anomalies of the kidney and urinary tract with or without ocular abnormalities	http://purl.obolibrary.org/obo/DOID_0090006
congenital anomaly of cartilage	http://purl.obolibrary.org/obo/DOID_2256
congenital anomaly of coronary artery	http://purl.obolibrary.org/obo/DOID_11843
congenital anomaly of heart	http://purl.obolibrary.org/obo/DOID_1682
congenital anomaly of teeth (disorder)	http://purl.obolibrary.org/obo/DOID_702
congenital anterior megalophthalmia	http://purl.obolibrary.org/obo/DOID_0060305
congenital aortic valve insufficiency (disorder)	http://purl.obolibrary.org/obo/DOID_13376
congenital aortic valve insufficiency nos (disorder)	http://purl.obolibrary.org/obo/DOID_13376
congenital aortic valve insufficiency, unspecified (disorder)	http://purl.obolibrary.org/obo/DOID_13376
congenital aphakia	http://purl.obolibrary.org/obo/DOID_11367
congenital aplastic anaemia	http://purl.obolibrary.org/obo/DOID_1342
congenital aplastic anemia	http://purl.obolibrary.org/obo/DOID_1342
congenital atresia and stenosis of aorta	http://purl.obolibrary.org/obo/DOID_14037
congenital atresia of anus	http://purl.obolibrary.org/obo/DOID_10488
congenital atresia of esophagus	http://purl.obolibrary.org/obo/DOID_10485
congenital atrial septal defect	http://purl.obolibrary.org/obo/DOID_1882
congenital benign spinal muscular atrophy with contractures	http://purl.obolibrary.org/obo/DOID_0111215
congenital bicuspid aortic valve insufficiency	http://purl.obolibrary.org/obo/DOID_13376
congenital bilateral absence of vas deferens	http://purl.obolibrary.org/obo/DOID_0111862
congenital bilateral agenesis of vas deferens	http://purl.obolibrary.org/obo/DOID_0111862
congenital bilateral aplasia of vas deferens	http://purl.obolibrary.org/obo/DOID_0111862
congenital bile acid synthesis defect	http://purl.obolibrary.org/obo/DOID_0050674
congenital bile acid synthesis defect 1	http://purl.obolibrary.org/obo/DOID_0111071
congenital bile acid synthesis defect 2	http://purl.obolibrary.org/obo/DOID_0111069
congenital bile acid synthesis defect 3	http://purl.obolibrary.org/obo/DOID_0111070
congenital bile acid synthesis defect 4	http://purl.obolibrary.org/obo/DOID_0111068
congenital bile acid synthesis defect 5	http://purl.obolibrary.org/obo/DOID_0111066
congenital bile acid synthesis defect 6	http://purl.obolibrary.org/obo/DOID_0111067
congenital biliary atresia	http://purl.obolibrary.org/obo/DOID_13608
congenital biliary ectasias	http://purl.obolibrary.org/obo/DOID_898
congenital capillary malformations	http://purl.obolibrary.org/obo/DOID_0111529
congenital central alveolar hypoventilation syndrome	http://purl.obolibrary.org/obo/DOID_0060731
congenital central hypoventilation syndrome	http://purl.obolibrary.org/obo/DOID_0060731
congenital chloride diarrhea finnish type	http://purl.obolibrary.org/obo/DOID_0060296
congenital chloride diarrhoea finnish type	http://purl.obolibrary.org/obo/DOID_0060296
congenital chloridorrhea	http://purl.obolibrary.org/obo/DOID_0060296
congenital choledochal cyst	http://purl.obolibrary.org/obo/DOID_899
congenital chronic diarrhea with exudative enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital chronic diarrhea with protein-losing enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital chronic diarrhoea with exudative enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital chronic diarrhoea with protein-losing enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital chylothorax	http://purl.obolibrary.org/obo/DOID_0060646
congenital circumferential skin folds	http://purl.obolibrary.org/obo/DOID_0112241
congenital clubfoot	http://purl.obolibrary.org/obo/DOID_11836
congenital combined immunodeficiency	http://purl.obolibrary.org/obo/DOID_628
congenital contractural arachnodactyly	http://purl.obolibrary.org/obo/DOID_0111595
congenital contractures of the limbs and face, hypotonia, and developmental delay	http://purl.obolibrary.org/obo/DOID_0081048
congenital convex foot	http://purl.obolibrary.org/obo/DOID_0111568
congenital convex pes valgus	http://purl.obolibrary.org/obo/DOID_0111568
congenital coxa vara, patella aplasia and tarsal synostosis	http://purl.obolibrary.org/obo/DOID_0111382
congenital cystic liver disease	http://purl.obolibrary.org/obo/DOID_0050770
congenital deafness with keratopachydermia and constrictions fo fingers and toes	http://purl.obolibrary.org/obo/DOID_0111339
congenital deafness with split hands and feet	http://purl.obolibrary.org/obo/DOID_0090024
congenital defect of folate absorption	http://purl.obolibrary.org/obo/DOID_0111678
congenital dentition disorder	http://purl.obolibrary.org/obo/DOID_702
congenital diaphragmatic hernia	http://purl.obolibrary.org/obo/DOID_3827
congenital diarrhea	http://purl.obolibrary.org/obo/DOID_0060774
congenital diarrhea 5 with tufting enteropathy	http://purl.obolibrary.org/obo/DOID_0060776
congenital diarrhea 6	http://purl.obolibrary.org/obo/DOID_0060780
congenital diarrhea 7 with exudative enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital diarrhoea 5 with tufting enteropathy	http://purl.obolibrary.org/obo/DOID_0060776
congenital diarrhoea 6	http://purl.obolibrary.org/obo/DOID_0060780
congenital diarrhoea 7 with exudative enteropathy	http://purl.obolibrary.org/obo/DOID_0060778
congenital dislocation of hip	http://purl.obolibrary.org/obo/DOID_9353
congenital dislocation of hip nos	http://purl.obolibrary.org/obo/DOID_9353
congenital dislocation of hip nos (disorder)	http://purl.obolibrary.org/obo/DOID_9353
congenital disorder	http://purl.obolibrary.org/obo/DOID_0080015
congenital disorder of deglycosylation	http://purl.obolibrary.org/obo/DOID_0060991
congenital disorder of deglycosylation 1	http://purl.obolibrary.org/obo/DOID_0060728
congenital disorder of deglycosylation 2	http://purl.obolibrary.org/obo/DOID_0060990
congenital disorder of glycosylation	http://purl.obolibrary.org/obo/DOID_5212
congenital disorder of glycosylation 1a	http://purl.obolibrary.org/obo/DOID_0080552
congenital disorder of glycosylation 1aa	http://purl.obolibrary.org/obo/DOID_0080553
congenital disorder of glycosylation 1b	http://purl.obolibrary.org/obo/DOID_0080554
congenital disorder of glycosylation 1c	http://purl.obolibrary.org/obo/DOID_0080555
congenital disorder of glycosylation 1d	http://purl.obolibrary.org/obo/DOID_0080556
congenital disorder of glycosylation 1e	http://purl.obolibrary.org/obo/DOID_0080557
congenital disorder of glycosylation 1f	http://purl.obolibrary.org/obo/DOID_0080558
congenital disorder of glycosylation 1g	http://purl.obolibrary.org/obo/DOID_0080559
congenital disorder of glycosylation 1h	http://purl.obolibrary.org/obo/DOID_0080560
congenital disorder of glycosylation 1i	http://purl.obolibrary.org/obo/DOID_0080561
congenital disorder of glycosylation 1j	http://purl.obolibrary.org/obo/DOID_0080562
congenital disorder of glycosylation 1k	http://purl.obolibrary.org/obo/DOID_0080563
congenital disorder of glycosylation 1l	http://purl.obolibrary.org/obo/DOID_0080564
congenital disorder of glycosylation 1m	http://purl.obolibrary.org/obo/DOID_0080565
congenital disorder of glycosylation 1n	http://purl.obolibrary.org/obo/DOID_0080566
congenital disorder of glycosylation 1p	http://purl.obolibrary.org/obo/DOID_0080567
congenital disorder of glycosylation 1q	http://purl.obolibrary.org/obo/DOID_0080568
congenital disorder of glycosylation 1r	http://purl.obolibrary.org/obo/DOID_0080569
congenital disorder of glycosylation 1t	http://purl.obolibrary.org/obo/DOID_0080570
congenital disorder of glycosylation 1u	http://purl.obolibrary.org/obo/DOID_0080571
congenital disorder of glycosylation 1w	http://purl.obolibrary.org/obo/DOID_0080572
congenital disorder of glycosylation 1x	http://purl.obolibrary.org/obo/DOID_0080573
congenital disorder of glycosylation 1y	http://purl.obolibrary.org/obo/DOID_0080574
congenital disorder of glycosylation due to pigl deficiency	http://purl.obolibrary.org/obo/DOID_0112152
congenital disorder of glycosylation ia	http://purl.obolibrary.org/obo/DOID_0080552
congenital disorder of glycosylation iaa	http://purl.obolibrary.org/obo/DOID_0080553
congenital disorder of glycosylation ib	http://purl.obolibrary.org/obo/DOID_0080554
congenital disorder of glycosylation ic	http://purl.obolibrary.org/obo/DOID_0080555
congenital disorder of glycosylation icc	http://purl.obolibrary.org/obo/DOID_0111839
congenital disorder of glycosylation id	http://purl.obolibrary.org/obo/DOID_0080556
congenital disorder of glycosylation ie	http://purl.obolibrary.org/obo/DOID_0080557
congenital disorder of glycosylation if	http://purl.obolibrary.org/obo/DOID_0080558
congenital disorder of glycosylation ig	http://purl.obolibrary.org/obo/DOID_0080559
congenital disorder of glycosylation ih	http://purl.obolibrary.org/obo/DOID_0080560
congenital disorder of glycosylation ii	http://purl.obolibrary.org/obo/DOID_0080561
congenital disorder of glycosylation ij	http://purl.obolibrary.org/obo/DOID_0080562
congenital disorder of glycosylation ik	http://purl.obolibrary.org/obo/DOID_0080563
congenital disorder of glycosylation il	http://purl.obolibrary.org/obo/DOID_0080564
congenital disorder of glycosylation im	http://purl.obolibrary.org/obo/DOID_0080565
congenital disorder of glycosylation in	http://purl.obolibrary.org/obo/DOID_0080566
congenital disorder of glycosylation ip	http://purl.obolibrary.org/obo/DOID_0080567
congenital disorder of glycosylation iq	http://purl.obolibrary.org/obo/DOID_0080568
congenital disorder of glycosylation ir	http://purl.obolibrary.org/obo/DOID_0080569
congenital disorder of glycosylation it	http://purl.obolibrary.org/obo/DOID_0080570
congenital disorder of glycosylation iu	http://purl.obolibrary.org/obo/DOID_0080571
congenital disorder of glycosylation iw	http://purl.obolibrary.org/obo/DOID_0080572
congenital disorder of glycosylation ix	http://purl.obolibrary.org/obo/DOID_0080573
congenital disorder of glycosylation iy	http://purl.obolibrary.org/obo/DOID_0080574
congenital disorder of glycosylation type 1z	http://purl.obolibrary.org/obo/DOID_0080419
congenital disorder of glycosylation type 2h	http://purl.obolibrary.org/obo/DOID_0070260
congenital disorder of glycosylation type 2i	http://purl.obolibrary.org/obo/DOID_0070261
congenital disorder of glycosylation type 2j	http://purl.obolibrary.org/obo/DOID_0070262
congenital disorder of glycosylation type 2k	http://purl.obolibrary.org/obo/DOID_0070263
congenital disorder of glycosylation type 2l	http://purl.obolibrary.org/obo/DOID_0070264
congenital disorder of glycosylation type 2m	http://purl.obolibrary.org/obo/DOID_0070265
congenital disorder of glycosylation type 2n	http://purl.obolibrary.org/obo/DOID_0070266
congenital disorder of glycosylation type 2o	http://purl.obolibrary.org/obo/DOID_0070267
congenital disorder of glycosylation type 2p	http://purl.obolibrary.org/obo/DOID_0070268
congenital disorder of glycosylation type i	http://purl.obolibrary.org/obo/DOID_0050570
congenital disorder of glycosylation type icc	http://purl.obolibrary.org/obo/DOID_0111839
congenital disorder of glycosylation type ii	http://purl.obolibrary.org/obo/DOID_0050571
congenital disorder of glycosylation type iia	http://purl.obolibrary.org/obo/DOID_0070253
congenital disorder of glycosylation type iib	http://purl.obolibrary.org/obo/DOID_0070254
congenital disorder of glycosylation type iibb	http://purl.obolibrary.org/obo/DOID_0051047
congenital disorder of glycosylation type iic	http://purl.obolibrary.org/obo/DOID_0070255
congenital disorder of glycosylation type iid	http://purl.obolibrary.org/obo/DOID_0070256
congenital disorder of glycosylation type iie	http://purl.obolibrary.org/obo/DOID_0070257
congenital disorder of glycosylation type iif	http://purl.obolibrary.org/obo/DOID_0070258
congenital disorder of glycosylation type iig	http://purl.obolibrary.org/obo/DOID_0070259
congenital disorder of glycosylation type iih	http://purl.obolibrary.org/obo/DOID_0070260
congenital disorder of glycosylation type iii	http://purl.obolibrary.org/obo/DOID_0070261
congenital disorder of glycosylation type iij	http://purl.obolibrary.org/obo/DOID_0070262
congenital disorder of glycosylation type iik	http://purl.obolibrary.org/obo/DOID_0070263
congenital disorder of glycosylation type iil	http://purl.obolibrary.org/obo/DOID_0070264
congenital disorder of glycosylation type iim	http://purl.obolibrary.org/obo/DOID_0070265
congenital disorder of glycosylation type iin	http://purl.obolibrary.org/obo/DOID_0070266
congenital disorder of glycosylation type iio	http://purl.obolibrary.org/obo/DOID_0070267
congenital disorder of glycosylation type iip	http://purl.obolibrary.org/obo/DOID_0070268
congenital disorder of glycosylation type iiq	http://purl.obolibrary.org/obo/DOID_0070269
congenital disorder of glycosylation type iir	http://purl.obolibrary.org/obo/DOID_0051048
congenital disorder of glycosylation type iis	http://purl.obolibrary.org/obo/DOID_0112002
congenital disorder of glycosylation type iit	http://purl.obolibrary.org/obo/DOID_0051049
congenital disorder of glycosylation type iiv	http://purl.obolibrary.org/obo/DOID_0051050
congenital disorder of glycosylation type iiw	http://purl.obolibrary.org/obo/DOID_0051051
congenital disorder of glycosylation type iiy	http://purl.obolibrary.org/obo/DOID_0051052
congenital disorder of glycosylation type iiz	http://purl.obolibrary.org/obo/DOID_0051053
congenital disorder of glycosylation type iv	http://purl.obolibrary.org/obo/DOID_0060728
congenital disorder of glycosylation, type iia	http://purl.obolibrary.org/obo/DOID_0070253
congenital disorder of glycosylation, type is	http://purl.obolibrary.org/obo/DOID_0080470
congenital dopamine beta-hydroxylase deficiency	http://purl.obolibrary.org/obo/DOID_0090145
congenital dyserythropoietic anaemia due to klf1 mutation	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anaemia type 1	http://purl.obolibrary.org/obo/DOID_0111396
congenital dyserythropoietic anaemia type 2	http://purl.obolibrary.org/obo/DOID_0111401
congenital dyserythropoietic anaemia type 3	http://purl.obolibrary.org/obo/DOID_0111399
congenital dyserythropoietic anaemia type 4	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anaemia type i	http://purl.obolibrary.org/obo/DOID_0111396
congenital dyserythropoietic anaemia type ii	http://purl.obolibrary.org/obo/DOID_0111401
congenital dyserythropoietic anaemia type iii	http://purl.obolibrary.org/obo/DOID_0111399
congenital dyserythropoietic anaemia type iv	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anemia	http://purl.obolibrary.org/obo/DOID_1338
congenital dyserythropoietic anemia due to klf1 mutation	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anemia type 1	http://purl.obolibrary.org/obo/DOID_0111396
congenital dyserythropoietic anemia type 2	http://purl.obolibrary.org/obo/DOID_0111401
congenital dyserythropoietic anemia type 3	http://purl.obolibrary.org/obo/DOID_0111399
congenital dyserythropoietic anemia type 4	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anemia type i	http://purl.obolibrary.org/obo/DOID_0111396
congenital dyserythropoietic anemia type ia	http://purl.obolibrary.org/obo/DOID_0111398
congenital dyserythropoietic anemia type ib	http://purl.obolibrary.org/obo/DOID_0111397
congenital dyserythropoietic anemia type ii	http://purl.obolibrary.org/obo/DOID_0111401
congenital dyserythropoietic anemia type iiia	http://purl.obolibrary.org/obo/DOID_0111399
congenital dyserythropoietic anemia type iiib	http://purl.obolibrary.org/obo/DOID_0051001
congenital dyserythropoietic anemia type iva	http://purl.obolibrary.org/obo/DOID_0111400
congenital dyserythropoietic anemia type ivb	http://purl.obolibrary.org/obo/DOID_0051002
congenital dyshaematopoietic anaemia	http://purl.obolibrary.org/obo/DOID_1338
congenital dysphagocytosis	http://purl.obolibrary.org/obo/DOID_3265
congenital dysplasia of the hip	http://purl.obolibrary.org/obo/DOID_9353
congenital dystrophia brevicollis	http://purl.obolibrary.org/obo/DOID_10426
congenital ectodermal defect	http://purl.obolibrary.org/obo/DOID_2121
congenital ectodermal dysplasia	http://purl.obolibrary.org/obo/DOID_2121
congenital elliptocytosis	http://purl.obolibrary.org/obo/DOID_2373
congenital enterokinase deficiency	http://purl.obolibrary.org/obo/DOID_0111667
congenital enteropathy due to enteropeptidase deficiency	http://purl.obolibrary.org/obo/DOID_0111667
congenital epulides	http://purl.obolibrary.org/obo/DOID_7280
congenital epulis	http://purl.obolibrary.org/obo/DOID_7280
congenital equinovarus	http://purl.obolibrary.org/obo/DOID_11836
congenital essential nyctalopia	http://purl.obolibrary.org/obo/DOID_0050534
congenital factor ii deficiency	http://purl.obolibrary.org/obo/DOID_2235
congenital factor ix deficiency	http://purl.obolibrary.org/obo/DOID_12259
congenital factor ix disorder	http://purl.obolibrary.org/obo/DOID_12259
congenital factor viii disorder	http://purl.obolibrary.org/obo/DOID_12134
congenital factor xi deficiency	http://purl.obolibrary.org/obo/DOID_2229
congenital familial hypertrophic synovitis	http://purl.obolibrary.org/obo/DOID_0090127
congenital familial intractable diarrhea with epithelial or epithelium abnormalities	http://purl.obolibrary.org/obo/DOID_0060776
congenital familial intractable diarrhoea with epithelial or epithelium abnormalities	http://purl.obolibrary.org/obo/DOID_0060776
congenital familial protracted diarrhea with enterocyte brush-border abnormalities	http://purl.obolibrary.org/obo/DOID_0060775
congenital fanconi syndrome	http://purl.obolibrary.org/obo/DOID_1062
congenital fiber-type disproportion	http://purl.obolibrary.org/obo/DOID_0080102
congenital fibrosarcoma	http://purl.obolibrary.org/obo/DOID_8418
congenital fibrosis of the extraocular muscles	http://purl.obolibrary.org/obo/DOID_0080143
congenital fibrosis of the extraocular muscles 1	http://purl.obolibrary.org/obo/DOID_0081015
congenital fibrosis of the extraocular muscles 2	http://purl.obolibrary.org/obo/DOID_0081016
congenital fibrosis of the extraocular muscles 3a	http://purl.obolibrary.org/obo/DOID_0081017
congenital fibrosis of the extraocular muscles 3c	http://purl.obolibrary.org/obo/DOID_0081019
congenital fibrosis of the extraocular muscles 4	http://purl.obolibrary.org/obo/DOID_0081021
congenital fibrosis of the extraocular muscles 5	http://purl.obolibrary.org/obo/DOID_0081020
congenital fissure of tongue	http://purl.obolibrary.org/obo/DOID_11514
congenital folate malabsorption	http://purl.obolibrary.org/obo/DOID_0111678
congenital generalised lipodystrophy type 4	http://purl.obolibrary.org/obo/DOID_0111138
congenital generalized lipodystrophy	http://purl.obolibrary.org/obo/DOID_0050585
congenital generalized lipodystrophy type 1	http://purl.obolibrary.org/obo/DOID_0111135
congenital generalized lipodystrophy type 2	http://purl.obolibrary.org/obo/DOID_0111136
congenital generalized lipodystrophy type 3	http://purl.obolibrary.org/obo/DOID_0111137
congenital generalized lipodystrophy type 4	http://purl.obolibrary.org/obo/DOID_0111138
congenital giant pigmented nevus of skin (disorder)	http://purl.obolibrary.org/obo/DOID_4700
congenital glutamine deficiency	http://purl.obolibrary.org/obo/DOID_0070544
congenital granular cell tumor	http://purl.obolibrary.org/obo/DOID_8303
congenital heart block	http://purl.obolibrary.org/obo/DOID_990
congenital heart defect	http://purl.obolibrary.org/obo/DOID_1682
congenital heart defects	http://purl.obolibrary.org/obo/DOID_1682
congenital heart defects and other congenital anomalies	http://purl.obolibrary.org/obo/DOID_0111733
congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	http://purl.obolibrary.org/obo/DOID_0112247
congenital heart defects, hamartomas of tongue, and polysyndactyly	http://purl.obolibrary.org/obo/DOID_0111591
congenital heart disease	http://purl.obolibrary.org/obo/DOID_1682
congenital hemidysplasia with ichthyosiform nevus and limbs defects	http://purl.obolibrary.org/obo/DOID_0111822
congenital hemiplegia	http://purl.obolibrary.org/obo/DOID_10967
congenital hemolytic anaemia	http://purl.obolibrary.org/obo/DOID_589
congenital hemolytic anemia	http://purl.obolibrary.org/obo/DOID_589
congenital hepatic cyst	http://purl.obolibrary.org/obo/DOID_0050770
congenital hereditary endothelial dystrophy of cornea	http://purl.obolibrary.org/obo/DOID_0060649
congenital hereditary stromal dystrophy	http://purl.obolibrary.org/obo/DOID_0060445
congenital hiatus hernia	http://purl.obolibrary.org/obo/DOID_12641
congenital high-molecular-weight kininogen deficiency	http://purl.obolibrary.org/obo/DOID_0111676
congenital hypertrophic pyloric stenosis	http://purl.obolibrary.org/obo/DOID_12638
congenital hypogammaglobulinaemia	http://purl.obolibrary.org/obo/DOID_14177
congenital hypogammaglobulinemia	http://purl.obolibrary.org/obo/DOID_14177
congenital hypoplastic anaemia	http://purl.obolibrary.org/obo/DOID_1342
congenital hypoplastic anemia	http://purl.obolibrary.org/obo/DOID_1342
congenital hypothyroidism	http://purl.obolibrary.org/obo/DOID_0050328
congenital hypothyroidism due to dyshormonogenesis 2b	http://purl.obolibrary.org/obo/DOID_0060744
congenital hypothyroidism due to thyroid dysgenesis or hypoplasia	http://purl.obolibrary.org/obo/DOID_0070124
congenital hypotrichosis with juvenile macular dystrophy	http://purl.obolibrary.org/obo/DOID_0110711
congenital ichthyosis of skin (disorder)	http://purl.obolibrary.org/obo/DOID_1695
congenital ichthyosis, unspecified (disorder)	http://purl.obolibrary.org/obo/DOID_1695
congenital idiopathic hypogonadotropic hypogonadism	http://purl.obolibrary.org/obo/DOID_0090070
congenital ighd	http://purl.obolibrary.org/obo/DOID_0060870
congenital ighd type ib	http://purl.obolibrary.org/obo/DOID_0060874
congenital ighd type ii	http://purl.obolibrary.org/obo/DOID_0060872
congenital ighd type iii	http://purl.obolibrary.org/obo/DOID_0060875
congenital imperforate esophagus	http://purl.obolibrary.org/obo/DOID_10485
congenital infundibular stenosis	http://purl.obolibrary.org/obo/DOID_8861
congenital insensitivity to pain	http://purl.obolibrary.org/obo/DOID_0081075
congenital insufficiency of aortic valve	http://purl.obolibrary.org/obo/DOID_13376
congenital insufficiency of aortic valve (disorder)	http://purl.obolibrary.org/obo/DOID_13376
congenital insufficiency of mitral valve	http://purl.obolibrary.org/obo/DOID_11502
congenital intrinsic factor deficiency	http://purl.obolibrary.org/obo/DOID_0050734
congenital iron overload	http://purl.obolibrary.org/obo/DOID_905
congenital isolated gh deficiency	http://purl.obolibrary.org/obo/DOID_0060870
congenital isolated gh deficiency type ib	http://purl.obolibrary.org/obo/DOID_0060874
congenital isolated gh deficiency type ii	http://purl.obolibrary.org/obo/DOID_0060872
congenital isolated gh deficiency type iii	http://purl.obolibrary.org/obo/DOID_0060875
congenital isolated growth hormone deficiency	http://purl.obolibrary.org/obo/DOID_0060870
congenital isolated growth hormone deficiency type ib	http://purl.obolibrary.org/obo/DOID_0060874
congenital isolated growth hormone deficiency type ii	http://purl.obolibrary.org/obo/DOID_0060872
